degree_id,roi_score,estimated_payback_months,demand_score,future_outlook_score,ai_disruption_risk,methodology_version,rationale,source_names,assessed_at,updated_at
9836758e-4e00-46ce-95c9-2f908a6a6f53,67,33,92,65,72,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f72a4795-5e55-434b-9074-fab5a7a45f4f,78,50,52,56,25,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,71,23,55,57,37,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
43734023-3895-4f31-ae49-4ee579a7bb4a,92,40,95,83,52,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3c3d16ae-10f4-4800-acb7-dee31620a860,56,37,72,57,32,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f2aafc9b-113e-46e0-bda4-e711b9736436,48,63,91,90,36,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,68,54,86,95,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d3f44fde-57ec-4044-90b6-e18c18b45871,59,58,59,71,82,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
cc24538b-8a20-4e5d-bf77-0f781bff85cf,60,56,73,70,71,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3369ee2e-5060-47b2-8806-114baf93477f,89,37,79,82,33,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0abca3bb-447f-4fb6-bfae-70580d7760b5,86,40,51,77,18,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
51c63943-fd4e-4979-b515-95c22809305a,63,28,83,62,72,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e932a789-65ae-45c9-951b-8400aee59c2d,62,60,87,56,20,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
bdde2c22-088a-4065-ae22-fa1aaf15adb2,53,53,54,88,50,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
49d5e9fb-c503-4fc5-b56c-a391b5320bf1,56,36,80,56,45,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c25b89db-a1c0-4167-b8c0-fec4e4059598,82,49,93,83,37,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d8f1d170-9452-4e10-b48f-1f13e746cafb,49,37,76,90,33,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3608d363-072f-4e70-8bda-d6197cbe9520,92,70,51,88,33,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
5677b44c-6b30-46d7-bc3e-8bee4c796186,87,31,79,76,77,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0bd04013-9a82-4489-8e11-1a70121bd5ee,60,57,79,66,62,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
4905e3c6-9cb6-4b81-92dd-2b172595dc4f,58,33,77,65,48,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
6f682513-eac5-4681-9724-2c08135e5ca9,92,20,85,71,55,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0e5231ac-1aba-46d7-a141-d5fa1821682f,49,44,75,72,42,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
20407d27-2ebd-4888-a034-97426a91adfd,68,23,69,65,34,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ffb35275-bf8e-4efb-923c-489b7c153856,72,48,89,53,22,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
fcd94d6a-c4ac-435b-bd64-81067aa94075,81,20,52,53,41,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e84b8bd0-f9eb-4b07-8115-74da4b089274,55,44,53,70,70,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3b55f8b2-c085-47e9-99d9-a31835a7c0fe,80,55,75,62,39,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9065c876-18c1-4d1a-84e2-c8d3902d316b,83,43,66,55,51,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3d87fb30-4fb4-4ee7-9eec-c194d8a0334b,54,71,72,82,53,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8aa25d0b-f26e-499b-9ae2-5c390f44ef2c,88,55,55,54,28,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d04d8c06-d06d-4971-ac50-1048a64df8fc,59,39,68,92,47,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
b0b7fa52-48e0-4c48-b607-3a6aac700407,69,40,56,72,46,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c1747dd9-f0b1-466d-ab68-f66f943749d3,60,35,70,58,37,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
68766d30-9f79-47d5-973d-7a98b21c7cdd,57,36,89,80,69,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
5426c8af-4981-4362-ae05-4f2afe6bd088,50,45,88,66,31,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3a6ed7cd-eda6-419e-b3e9-1d4017fbda78,89,37,84,56,58,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8987978d-0c53-40b0-893e-b26f13aa5afa,69,44,73,64,42,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3c6365f5-7809-49a1-88fa-5a18736056f6,87,38,77,68,56,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
74443607-8e33-4604-b18f-21cec130f693,90,25,82,65,71,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
39d750f2-7d01-4b12-a2f2-00d5edc57257,52,61,82,94,63,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c6d05034-3c72-4692-b193-f940789023d8,61,37,62,68,83,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ae30e506-0f6c-42a6-be22-e6ebc389993e,62,39,66,70,45,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
7c3857f9-7ae2-4913-8116-9c10c47314df,83,52,92,79,48,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
6e53c403-7c53-4400-ac3a-88f5e74c7cfc,68,65,70,68,67,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d29eadc2-9b63-4b13-8060-58d540819005,62,30,66,73,73,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
77d4880d-1b1b-4c97-b00e-e8e5a146d541,77,55,65,71,72,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
a9d40f1f-04c8-43d0-a9d8-22bc96832634,92,23,56,77,40,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
2bf864aa-254e-4464-8a5d-2d2441344828,88,62,94,61,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
d1a9871e-b3f9-4449-b01b-74baafbaf483,78,47,73,87,47,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
05975008-f7ce-4187-b277-1cefa145bc76,55,21,84,89,53,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
a12f8d7c-dd10-4522-9331-0c664bac8777,82,45,87,93,24,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
1631fe9e-db9c-44aa-bf7b-78be0112303e,75,26,63,95,44,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
353bdced-de41-4c7d-9e87-98f12b8b1d93,79,31,91,78,29,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
b821aced-1e43-4219-95b5-b77fdb7bce73,59,21,67,80,61,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
491b5b34-c088-4159-986f-93102c995ebf,57,30,61,70,43,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9381daee-3f99-4c42-acd7-c32d219b0a96,88,35,66,63,53,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
8514b8e4-f07f-4d91-9cdc-64b7ae1aa48f,57,31,71,58,31,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
998994f1-92c9-4b7b-a0ec-e86abb5dc3d0,53,30,91,53,79,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
537d82b6-5820-4f04-92ec-93a90ec6d30b,90,52,75,66,30,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ad7cf45c-d349-490e-b63d-feb76995b14d,51,27,92,69,75,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9879681b-a7e7-487a-88e9-689c606df396,49,45,69,72,70,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
9f2d3a1c-b629-4c8f-a546-aa2314d83f0b,60,59,70,93,39,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
eeaeb1df-0783-438f-aadc-8b30818ec993,57,43,68,68,38,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
7d90f870-4c66-4ecc-99ef-dc7addced66c,72,50,91,54,74,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,54,26,80,76,62,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,69,18,56,85,42,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
80d1b846-3257-4eec-98b6-137e5dba8ba5,92,26,84,53,35,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,75,70,75,78,41,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
59172eb7-73c8-4d31-bb0c-01b78133dd70,57,23,90,93,69,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
95984566-fb8a-4877-b0c5-a087902ca4b9,78,55,51,89,43,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
46a9476e-90bd-47f0-b128-8880cddec433,78,40,93,85,57,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
52c5096b-7638-462b-91bc-d5145b307c46,74,58,75,72,78,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
58adc087-91c3-4888-9af6-df26d85090a8,80,19,94,91,48,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
504480cf-ddfb-4333-af20-14b5aad9410d,56,32,63,88,39,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
0de8422f-b7e4-4f38-a67a-c641478d2e35,59,20,93,80,32,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
08d2c2d1-5840-4e58-bb24-2b086e41d4ca,55,60,80,66,73,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
427d3767-d17a-4b53-974b-3ebe7b28570d,91,54,81,86,81,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
025f63b0-4ff8-42ef-aba9-72e6aa28fa51,88,33,81,76,27,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,86,45,66,72,31,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c44257e8-3915-4627-bcbf-4ab5e06aead8,70,57,92,77,74,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c4d13809-f06c-45c9-90da-225dd03306c4,54,62,54,87,40,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
f3616513-da8f-4830-afb8-a49624f0ed82,92,28,55,84,84,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,51,22,84,82,36,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
86a7f118-b931-4f0d-996f-a0db8dc50ac8,53,39,52,79,60,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
65eca17a-5bc8-402b-84f7-e3403aaa25f1,85,20,62,94,21,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,52,54,95,52,23,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
60ae6493-0b95-420e-8023-4b4124924b23,68,46,60,86,83,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
e7fe5905-dd65-49bc-8371-1f76985d56e0,50,56,91,81,57,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
ae292e71-56a6-462c-a580-4b9a01dfef58,86,59,62,61,44,education-outlook-2026.1,"Indicative comparative score generated from discipline, specialization, cost, and career-demand categories; replace with sourced institutional outcomes before high-stakes use.","{""Career catalog demand taxonomy"",""Indicative education cost model""}",2026-06-14,2026-06-14 05:26:28.246259+00
